Name of the product,Product Brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,sentiment,review_length,sentiment_score
7,0,21,0,2015-04-18T00:00:00.000Z,i upgrad my kindl to the kindl voyag becaus i read in bed and the lamp kept my husband awak i thought i would be abl to use thi kindl without the lamp but for me it is hard to read with the room complet dark even though the back light is adjust i still use the kindl with the lamp on but tilt to the floor so that there is just a littl light in the roomi bought the magnet case so when i open the lid the kindl wake up it is a littl smaller than my old kindl and fit in my purs perfectli all in all i love it and would highli recommend it,"['light', 'weight', 'and', 'easi', 'on', 'the', 'eye']",Positive,118,0.9136
9,0,6,1,2018-01-23T00:00:00.000Z,it wa a bit more involv get set up but thereaft the function is simpli talk to alexia the plug adapt to turn on and off light tv is use and certainli worth have,"['excel', 'product']",Negative,34,0.3291
5,0,1,1,2017-12-15T00:00:00.000Z,work great just the begin of my plan for a smart hous,"['love', 'it']",Positive,12,0.7783
1,0,13,0,2017-04-21T00:00:00.000Z,i bought thi becaus i have ebook in colleg not onli could i not get my ebook i call the school it depart they could not either my semest wa alreadi start the sale repres at the store told me thi is what i need i end up buy a tablet from my phone carrier and my ebook were right there in le than 5 minut with the school it depart help,['terribl'],Negative,72,0.4019
19,0,11,0,2016-08-19T00:00:00.000Z,it an ok tablet becaus you need to have an amazon account in order to download free app,"['an', 'ok', 'tablet']",Neutral,18,0.7351
21,0,15,0,2017-03-10T00:00:00.000Z,upgrad from my old kindl keyboard i love the abil to adjust bright and font i have small hand and thi is not too big to hold in one hand i wa abl to chang the page turn button for left hand use the charg cover last a long time i wish there were more color to choos from,"['great', 'purchas']",Positive,59,0.9607
11,0,7,0,2016-10-22T00:00:00.000Z,bought thi for my 90 yearold total notech mom her first ebook is gone with the wind she like the size and ea of use,"['for', 'mom']",Positive,25,0.3612
2,0,10,0,2017-03-25T00:00:00.000Z,good pictur work well great varieti of app keep in mind that you get app from amazon not googl play so they arent alway the same or same price,"['nice', 'tablet']",Positive,29,0.83
16,0,8,0,2017-01-06T00:00:00.000Z,i love the amazon fire kid edit it ha lot of fun app for kid,"['perfect', 'tablet', 'for', 'my', 'kid', 'nephew', 'and', 'niec']",Positive,15,0.8481
12,0,0,0,2017-03-15T00:00:00.000Z,we got thi for my son for xma he love it he use it daili,"['my', 'son', 'xma', 'gift']",Positive,15,0.6369
2,0,10,0,2017-03-10T00:00:00.000Z,great littl tablet to take with you great for kid,"['good', 'valu']",Positive,10,0.8481
9,0,6,1,2018-01-20T00:00:00.000Z,thi echo show let you see so much great item for your home,"['echo', 'show', 'is', 'a', 'great', 'item', 'to', 'add']",Positive,13,0.6573
2,0,10,0,2017-01-07T00:00:00.000Z,easi to use tablet price is pretti good my mom love it,"['easi', 'to', 'use']",Positive,12,0.7964
16,0,8,0,2016-09-23T00:00:00.000Z,we bought thi for our 2 yr old granddaught and she love it it ha so mani app and video for her to watch i would definit recommend thi to anyon who is look for a tablet for a child,"['great', 'tablet', 'for', 'a', 'toddler']",Positive,40,0.8442
5,0,1,1,2017-12-15T00:00:00.000Z,easi to set up and pair other compat item by enabl skill through the amazon app ive been to best buy twice for inform and how to question and all seem to be go well it onli been a week and still have a lot to learn about elexa capabl,"['great', 'start', 'to', 'a', 'smart', 'home']",Positive,50,0.7906
5,0,1,1,2017-12-29T00:00:00.000Z,thi alex devic is fantast and would recommend it for anyon especi for peopl with physic disabl we are enjoy all of it featur,"['fantast', 'for', 'anyon']",Positive,24,0.6908
2,0,10,0,2017-01-06T00:00:00.000Z,got an unbeliev deal the best part is have a librari of book at my fingertip easi and simpl to set up and great when im travel,"['veri', 'good']",Positive,27,0.8519
20,0,16,3,2017-02-24T00:00:00.000Z,the kindl 8 is an inexpens eread that doe what i need in the smallest thinnest lightest packag i want it for travel and portabl conveni when a fullsiz tablet is too big and heavi it perfect,"['get', 'it', 'done']",Positive,37,0.6124
7,0,21,0,2017-10-07T00:00:00.000Z,i had been read book on my ipad for year and final broke down to get a kindl it exactli what i hope the screen is easi to read in ani light it a light weight and size and easi to stow away in a small bag,"['great', 'first', 'kindl']",Positive,47,0.0258
14,0,22,3,2017-08-18T00:00:00.000Z,good product and servic and happi with amazon fire tablet,['good'],Positive,10,0.296
2,0,10,0,2017-04-03T00:00:00.000Z,i absolut love my kindl 8 great pictur storag sound cant live without my kindl,"['use', 'my', 'kindl', '8', 'more', 'than', 'my', 'laptop']",Positive,15,0.8519
16,0,8,0,2017-02-08T00:00:00.000Z,veri rug design my niec absolut love thi,"['kid', 'friendli']",Positive,8,0.6369
14,0,22,3,2017-05-20T00:00:00.000Z,i love it it can do it all beauti color graphic and in no time at all i can watch a movi or play game or read my favorit novel i love it,['perfect'],Positive,33,0.8979
5,0,1,1,2017-12-09T00:00:00.000Z,we final decid to tri the echo system after month and month of debat we purchas the echo plu an echo dot the plu easili handl our main two floor and the dot handl our upstair the plus speaker are incred for it size we both agre we made the right choic to get the plu,"['thi', 'is', 'so', 'much', 'fun']",Positive,56,0.0
16,0,8,0,2017-01-01T00:00:00.000Z,love the app hi old fire stood up to signific weartear and drop so im expect the same with thi one 2 year warranti give piec of mind,"['great', 'tablet', 'for', 'my', '4', 'year', 'old', 'grandson']",Positive,28,0.1779
16,0,8,0,2017-01-16T00:00:00.000Z,work fine on wifi otherwis a littl slow my kid enjoy it though for the price it good,"['decent', 'doe', 'the', 'job']",Neutral,18,0.7845
20,0,16,3,2017-06-03T00:00:00.000Z,thi wa a purchas made for a cruis i could not see my fire in the sun,"['good', 'for', 'read', 'outsid']",Positive,17,0.2584
9,0,6,1,2017-12-23T00:00:00.000Z,great electron veri easi to instal me and my famili enjoy the thing that alexa do veri satisfi with my servic that i receiv from best buy when i purchas it look forward to shop there more often and im a new custom there,"['alexa', 'work', 'veri', 'fine', 'i', 'enjoy', 'play', 'with', 'it', 'find']",Positive,44,0.91
13,0,9,0,2017-04-14T00:00:00.000Z,too proprietari the app my daughter like i could not instal on it for her so basic it wa worthless for me and i return it,"['kindl', 'is', 'overr']",Negative,26,-0.1027
19,0,11,0,2017-03-22T00:00:00.000Z,great tablet for read and game play color is great,"['great', 'tablet', 'for', 'read', 'with', 'internet', 'option']",Positive,10,0.891
5,0,1,1,2017-12-01T00:00:00.000Z,veri easi to set up ad other accessori that it oper is easi a well great product,"['great', 'buy']",Positive,17,0.7351
2,0,10,0,2016-11-19T00:00:00.000Z,smartphon work on the job for me but with the fire i can read instruct and worksheet it is a use tool for connect with both friend and colleagu 8inch is the right size for hold in hand and carri with you give me the inform beat print everyth out or carri around a larg laptop,"['fire', 'work', 'for', 'me']",Positive,56,0.7579
2,0,10,0,2017-01-06T00:00:00.000Z,great tablet my son realli like it to read and also to play game,"['kindl', 'fire']",Positive,14,0.8402
2,0,10,0,2016-12-29T00:00:00.000Z,love thi tablet for stream facebook game and gener web surf the app are avail on the amazon underground not googl playstor so some app that you may be use to use may not be avail on amazon underground overal great tablet for the price would recommend,"['great', 'for', 'entertain']",Positive,47,0.9217
2,0,10,0,2017-01-23T00:00:00.000Z,i love it a lot and use it daili bought book,"['kindl', 'read']",Positive,11,0.6369
2,0,10,0,2017-06-03T00:00:00.000Z,my 4 year old grandson love hi kindl he had to have one after hi sister got one,"['great', 'tablet']",Positive,18,0.6369
9,0,6,1,2017-12-26T00:00:00.000Z,i have onli been use my amazon echo show for a coupl day now but it work great the microphon pick up my voic veri easili the sound qualiti is great and it look nice sit on my coffe tabl,"['work', 'great']",Positive,40,0.9542
16,0,8,0,2017-01-30T00:00:00.000Z,my nephew alway use my sister iphon when watch video he love hi youtub video lol so i went out and bought him thi the kid love it there valu in the cartoon membership also,"['great', 'for', 'young', 'child']",Positive,35,0.9042
5,0,1,1,2018-01-27T00:00:00.000Z,we bought thi and itäô a cool tooltoy to play with we have it hook up to the light and our applianc,"['new', 'toy']",Positive,22,0.5719
2,0,10,0,2017-05-16T00:00:00.000Z,we got these a an upgrad for the kid kindl fire work great and have had no issu,"['good', 'tablet']",Positive,18,0.128
12,0,0,0,2016-09-17T00:00:00.000Z,thi wa a gift had no plan to purchas one but veri plea with the portabl and the sound qualiti,"['veri', 'versatil', 'great', 'sound', 'for', 'small', 'devic']",Positive,20,0.09
9,0,6,1,2018-02-04T00:00:00.000Z,i didnt think i need alexa to have a screen but now im so glad we got thi when i ask to see my groceri list it pop up on the screen also can do video call from it realli like our alexa and the dotsw have them in almost everi room of the hous now,"['love', 'love', 'love']",Positive,56,0.8608
9,0,2,1,2018-01-17T00:00:00.000Z,first bought the dot to see if we like it we enjoy it but want a littl more volum when i saw that the show wa much louder and had the camera we decid it wa the right choic now we have the dot in the bedroom and the show in the live room for larger room the show is a great choic,"['worth', 'the', 'extra', 'buck']",Positive,63,0.8735
13,0,9,0,2016-10-17T00:00:00.000Z,thi is my first tablet so far i am plea with my fire tablet i am not a gamer i do basic internet search and check email is easier due to size than use my smart phone no problem or issu to thi point,"['my', 'first', 'tablet']",Positive,44,0.6551
9,0,2,1,2017-12-20T00:00:00.000Z,great product will recommend it to friend and famili,"['great', 'product', 'to', 'have']",Positive,9,0.8689
18,0,19,0,2016-12-31T00:00:00.000Z,i got thi tablet so i wouldnt have to pack up my laptop when i went to my boyfriend when i want to do my onlin class thi is perfect for that,"['good', 'tablet']",Positive,32,0.6124
9,0,2,1,2017-12-08T00:00:00.000Z,the show ha a good pictur and good soundlov use it to look thing up,"['great', 'sound']",Positive,15,0.802
16,0,8,0,2017-01-16T00:00:00.000Z,wish the kindl fire for kid had better way to limit how mani item you can download at onc most kid do not understand that click on a bunch of pictur will download that gameprogram which is clog download time need a better way to remov unwant item rather than click and click on everi item speed and perform is pretti good for a tablet app store is great and ha mani item,['bloaaatt'],Positive,73,0.9382
9,0,2,1,2017-07-24T00:00:00.000Z,amazon echo show is the best of all my amazon product i love the handsfre but abl to see thing on the screen,"['freakin', 'awesom']",Positive,23,0.7096
2,0,10,0,2017-03-12T00:00:00.000Z,thi tablet could be so much better if the app actual work decent the built in amazon piec for prime member is great and work flawlessli but it not enough to overcom the terribl app behavior and countless freez they need to take a lesson or two from appl,"['just', 'ok']",Negative,49,0.611
5,0,1,1,2017-12-15T00:00:00.000Z,we alreadi have the echo in our hous i got thi for my son for hi apart and he love it,"['my', 'son', 'love', 'it']",Positive,21,0.6369
13,0,9,0,2016-06-11T00:00:00.000Z,i love thi tabletit is veri effici and easi to use,"['veri', 'effici']",Positive,11,0.6369
13,0,9,0,2016-06-03T00:00:00.000Z,i bought a kindl fire 2 year ago and enjoy use it i alway wish for more storag and better connect thi new model ha both and i can use with my amazon account,"['keep', 'get', 'better']",Positive,34,0.8678
